File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Geometry,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Scale-Subset.csv,"Afrique equatoriale française, plan de Brazzaville / levé et dessiné de Juin à Septembre 1911 par la mission hydrographique Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographique de la marine ; grave ́ par R. Hausermann.",,Congo 1913,,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1913;,Paris : Mission hydrographique Congo-Oubangui-Sanga;,"Brazzaville (Congo) -- Maps; Harbors -- Congo (Brazzaville) -- Brazzaville -- Maps; Poto Poto (Brazzaville, Congo) -- Maps; Bacongo (Brazzaville, Congo) -- Maps; Nautical charts -- Congo (Brazzaville); Nautical charts -- Congo River;",Africa;,Congo;,,,,,Congo;,"Relief shown by form lines, spot heights and gradient tints. Depths shown by bathymetric isolines and soundings. Shows building footprints for Vge Bacongo, Vge Sénégalais, Terrain Militaire, Mission Catholique, Vge Poto-poto and other places.",,,,cartographic image,Still image,Maps,Color;,"1:5,000 (E 15°14ʹ58ʺ--E 15°18ʹ29ʺ/S 4°15ʹ15ʺ--S 4°18ʹ04ʺ)",E 15°14ʹ58ʺ--E 15°18ʹ29ʺ/S 4°15ʹ15ʺ--S 4°18ʹ04ʺ,American Geographical Society Library - Maps,,"1 map : color ; 71 x 104 cm, on sheet 80 x 120 cm",Chart French Equatorial Africa Brazzaville 1913,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap028979,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1913 map of Brazzaville, Congo, displays river ports, districts (Poto Poto and Bacongo), and navigation contours.",LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31553,31553,31556.jp2,/agdm/image/31556.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Congo, fle. 1, de Léopoldville au couloir (Stanley-Pool) / carte levée en 1911 par la Mission hydrographique Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,"Stanley Pool, Congo 1911",,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission hydrographique Congo-Oubangui-Sanga;,Nautical charts -- Congo River; Rivers -- Congo (Democratic Republic) -- Maps; Brazzaville (Congo) -- Maps; Kinshasa (Congo) -- Maps;,Africa;,Congo;,,Stanley Pool; Malebo Pool;,,,Stanley Pool; Malebo Pool;,Relief shown by spot heights form lines. Depths shown by bathymetric isolines and soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 15°11ʹ56ʺ--E 15°35ʹ57ʺ/S 4°04ʹ30ʺ--S 4°22ʹ00ʺ)",E 15°11ʹ56ʺ--E 15°35ʹ57ʺ/S 4°04ʹ30ʺ--S 4°22ʹ00ʺ,American Geographical Society Library - Maps,,"1 map ; 68 x 99 cm, on sheet 75 x 106 cm",Chart French Equatorial Africa Congo 1 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap028981,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 navigational map by Henri Roussilhe charts Léopoldville to Stanley-Pool.,LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31555,31555,31562.jp2,/agdm/image/31562.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Congo, abords de Brazzaville / plan levé d'Aout à Octobre 1911 par la Mission hydrographique Congo-Oubangui-Sanga sous la direction de M.H. Roussilhe, ingénieur hydrographique de la marine.",,Congo 1911,,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Congo (Brazzaville) -- Brazzaville; Harbors -- Congo (Brazzaville) -- Brazzaville -- Maps; Nautical charts -- Congo (Democratic Republic) -- Kinshasa; Harbors -- Congo (Democratic Republic) -- Kinshasa -- Maps; Brazzaville (Congo) -- Maps; Kinshasa (Congo) -- Maps;,Africa;,Congo;,,,,Brazzaville;,Brazzaville;,"Relief shown by spot heights, form lines and gradient tints. Depths shown by bathymetric isolines and soundings.",,,,cartographic image,Still image,Maps,Color;,"1:10,000 ; (E 15°15ʹ38ʺ--E 15°20ʹ12ʺ/S 4°13ʹ23ʺ--S 4°19ʹ26ʺ)",E 15°15ʹ38ʺ--E 15°20ʹ12ʺ/S 4°13ʹ23ʺ--S 4°19ʹ26ʺ,American Geographical Society Library - Maps,,"1 map ; 103 x 71 cm, on sheet 120 x 80 cm",Chart French Equatorial Africa Congo Brazzaville 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap028982,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1911 nautical chart depicts Brazzaville harbor by the Congo River, marking depths, shores, and nearby terrain.",LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31556,31556,31561.jp2,/agdm/image/31561.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconnaissance hydrographique, Congo, feuille 2, du Stanley Pool à la Rivière Noire / effectuée en 1911 par la Mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,Congo 1911,,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Congo River; Rivers -- Congo (Democratic Republic) -- Maps;,Africa;,Congo;,,Malebo Pool;,,,Malebo Pool;,,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 15°27ʹ35ʺ--E 15°55ʹ15ʺ/S 3°51ʹ00ʺ--S 4°08ʹ40ʺ)",E 15°27ʹ35ʺ--E 15°55ʹ15ʺ/S 3°51ʹ00ʺ--S 4°08ʹ40ʺ,American Geographical Society Library - Maps,,"1 map ; 68 x 100 cm, on sheet 75 x 106 cm",Chart French Equatorial Africa Congo 2 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap028996,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 French colonial hydrographic map traces the Congo River from Stanley Pool down to the Rivière Noire.,LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31557,31557,31560.jp2,/agdm/image/31560.jp2
20260817_agdm-export_Scale-Subset.csv,"Map of the north-east part of Siberia to illustrate the narrative of the expedition to the Polar Sea in 1820, 21, 22 & 23 commanded by Lieut. Ferdinand von Wrangell of the Russian Imperial Navy.",,Siberia 1861,,"Wrangel, Ferdinand Petrovich, baron, 1796-1870;",,1861;,New York : Harper & Brothers;,Siberia (Russia) -- Maps; Arctic regions -- Maps;,Asia;,,,Siberia;,,,Siberia;,Relief shown by hachures.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:9,000,000 (E 124°56ʹ00ʺ--W 168°47ʹ00ʺ/N 77°00ʹ00ʺ--N 62°48ʹ00ʺ)",E 124°56ʹ00ʺ--W 168°47ʹ00ʺ/N 77°00ʹ00ʺ--N 62°48ʹ00ʺ,American Geographical Society Library - Maps,,1 map ; 24 x 37 cm,490 B-1841 1861,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap028985,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",An 1861 map traces Baron Ferdinand von Wrangell's 1820-23 Polar Sea expedition route across northeast Siberia.,LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31558,31558,31559.jp2,/agdm/image/31559.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconnaissance hydrographique, Congo, feuille 7, de la Rivière Sanga à Irébou / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,"Congo River, Democratic Republic of Congo 1911",,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Congo River; Rivers -- Congo (Democratic Republic) -- Maps;,Africa;,Congo;,,,,,Congo;,Map in 2 segments. Depths shown by soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 16°48ʹ12ʺ--E 17°18ʹ17ʺ/S 0°58ʹ20ʺ--S 1°16ʹ40ʺ)",E 16°48ʹ12ʺ--E 17°18ʹ17ʺ/S 0°58ʹ20ʺ--S 1°16ʹ40ʺ,American Geographical Society Library - Maps,,"1 map ; 108 x 76 cm, on sheet 75 x 106 cm",Chart French Equatorial Africa Congo 7 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029001,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",French 1911 survey chart showing rivers and key sites between Sanga and Irébou in Congo.,LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31559,31559,31564.jp2,/agdm/image/31564.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconnaissance hydrographique, Congo, feuille 4, de la Rivière Léfini à Bolobo / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,Congo 1911,,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Congo River; Rivers -- Congo (Democratic Republic) -- Maps;,Africa;,Congo;,,,,,Congo;,Map in 2 segments. Relief shown by spot heights and form lines. Depths shown by soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 16°06ʹ02ʺ--E 16°16ʹ43ʺ/S 2°07ʹ50ʺ--S 2°58ʹ55ʺ)",E 16°06ʹ02ʺ--E 16°16ʹ43ʺ/S 2°07ʹ50ʺ--S 2°58ʹ55ʺ,American Geographical Society Library - Maps,,"1 map ; 196 x 37 cm, on sheet 106 x 75 cm",Chart French Equatorial Africa Congo 4 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap028998,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 French nautical chart surveys the Congo River from Rivière Lefini to Bolobo under Henri Roussilhe.,LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31560,31560,31566.jp2,/agdm/image/31566.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconnaissance hydrographique, Congo, feuille 6, de la Rivière Alima à la Rivière Sanga / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,"Congo River, Democratic Republic of Congo 1911",,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Congo River; Rivers -- Congo (Democratic Republic) -- Maps;,Africa;,Congo;,,,,,Congo;,Depths shown by soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 16°36ʹ06ʺ--E 16°57ʹ41ʺ/S 1°11ʹ20ʺ--S 1°37ʹ30ʺ)",E 16°36ʹ06ʺ--E 16°57ʹ41ʺ/S 1°11ʹ20ʺ--S 1°37ʹ30ʺ,American Geographical Society Library - Maps,,"1 map ; 98 x 67 cm, on sheet 106 x 75 cm",Chart French Equatorial Africa Congo 6 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029000,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 French colonial map details the Congo River between the Alima and Sanga rivers.,LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31562,31562,31567.jp2,/agdm/image/31567.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconnaissance hydrographique, Congo, feuille 5, de Bolobo à la Rivière Alima / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,Congo 1911,,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Congo River; Rivers -- Congo (Democratic Republic) -- Maps;,Africa;,Congo;,,,,,Congo;,Map in 2 segments. Relief shown by form lines. Depths shown by soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 16°11ʹ05ʺ--E 16°42ʹ07ʺ/S 1°35ʹ00ʺ--S 2°10ʹ05ʺ)",E 16°11ʹ05ʺ--E 16°42ʹ07ʺ/S 1°35ʹ00ʺ--S 2°10ʹ05ʺ,American Geographical Society Library - Maps,,"1 map ; 134 x 60 cm, on sheet 75 x 106 cm",Chart French Equatorial Africa Congo 5 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap028999,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A vintage 1911 French map of Africa shows the Congo River between Bolobo and Rivière Alima with nautical details.,LRP,2022-01-31,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31563,31563,31565.jp2,/agdm/image/31565.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Oubangui, de Mongoumba à Bangui, feuille no. 3, de la pointe sud de Beauséjour à la pointe nord de l'Ilot Edouard / plan levé en Mars et Avril 1912 ; Mission hydrographique Congo-Oubangui.",,"Ubangi River, Congo 1912",,,French Equatorial Africa. Mission hydrographique Congo-Oubangui;,1912;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,,,,Congo;,Depths shown by bathymetric isolines and soundings. Includes 2 inset maps: Passage des Roches du Pigeon -- Passage de l'Aiguille.,,,,cartographic image,Still image,Maps,Grayscale;,"1:10,000 (E 18°32ʹ57ʺ--E 18°36ʹ54ʺ/N 3°50ʹ04ʺ--N 3°44ʹ48ʺ)",E 18°32ʹ57ʺ--E 18°36ʹ54ʺ/N 3°50ʹ04ʺ--N 3°44ʹ48ʺ,American Geographical Society Library - Maps,,"1 map ; 99 x 67 cm, on sheet 106 x 75 cm",Nautical Charts Chart French Equatorial Africa Oubangui 3 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029016,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1912 French colonial-era nautical map traces the Ubangi River from Beauséjour to Îlot Édouard.,LRP,2022-02-02,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31573,31573,31568.jp2,/agdm/image/31568.jp2
20260817_agdm-export_Scale-Subset.csv,"Côte ouest d'Afrique, Bas-Ogooué, depuis le confluent de la Ngunié jusqu'à l'embouchure de l'Obando / croquis dressé par ordre de M. Martial Merlin gouverneur général de l'Afrique équatoriale française d'après les reconnaissances effectuées d'Août à Novembre 1911 ; Mission hydrographique du Gabon.",,"Ogooué et des Lacs, Gabon 1911",,,France. Ministère des colonies; France. Service hydrographique de la marine;,1911;,Paris : Mission hydrographique du Gabon Ministère des Colonies;,Nautical charts -- Gabon -- Ogooué et des Lacs;,Africa;,Gabon;,,,,,Gabon;,Depths shown by soundings. Includes 1 inset map of Lac Azingo.,,,,cartographic image,Still image,Maps,Color;,"1:100,000 (E 9°26ʹ16ʺ--E 10°21ʹ16ʺ/S 0°28ʹ14ʺ--S 1°10ʹ00ʺ)",E 9°26ʹ16ʺ--E 10°21ʹ16ʺ/S 0°28ʹ14ʺ--S 1°10ʹ00ʺ,American Geographical Society Library - Maps,,"1 map : color ; 72 x 97 cm, on sheet 75 x 104 cm",Chart French Equatorial Africa Gabon Bas-Ogooue 1911b,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029005,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 nautical chart displays the Bas-Ogooué waterways and lakes near Autuanda and Azingo in Gabon.,LRP,2022-02-02,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31577,31577,31569.jp2,/agdm/image/31569.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconaissance hydrographique, Oubangui, feuille 1, du Congo à Balhois / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,Congo 1911,,"Roussilhe, Henri, 1879-1945;",,1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Ubangi River;,Africa;,Congo;,,Ubangi River;,,Brazzaville;,Brazzaville;,Map in 3 segments. Depths shown by soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 17°36ʹ20ʺ--E 18°00ʹ03ʺ/N 0°29ʹ10ʺ--S 0°36ʹ00ʺ)",E 17°36ʹ20ʺ--E 18°00ʹ03ʺ/N 0°29ʹ10ʺ--S 0°36ʹ00ʺ,American Geographical Society Library - Maps,,"1 map ; 258 x 43 cm, on sheet 106 x 75 cm",Nautical Charts Chart French Equatorial Africa Oubangui 1 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029011,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 French chart maps the Ubangi River between Congo and Balho.,LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31581,31581,31589.jp2,/agdm/image/31589.jp2
20260817_agdm-export_Scale-Subset.csv,"Cote ouest d'Afrique, Lagunes N'dogo, Simba et Sunga / croquis dressé par ordre de M. Martial Merlin gouverneur général de l'Afrique Equatoriale Française d'après les reconnaissances effectuées d'Août à Septembre 1911 ... Mission hydrographique du Gabon.",,Gabon 1911;,,,French Equatorial Africa;,1911;,Paris : Mission hydrographique du Gabon;,Nautical charts -- Gabon -- Atlantic Coast;,Africa;,Gabon;,,,,,Gabon;,Depths shown by soundings. Includes 2 inset maps and 1 coastal profile: Profil de l'isthme N'dama Niungu -- Entrée de la Lagune Sunga -- Passe de l'Ile M'bottio.,,,,cartographic image,Still image,Maps,Color;,"1:100,000 (E 9°40ʹ00ʺ--E 10°20ʹ00ʺ/S 2°08ʹ00ʺ--S 3°00ʹ00ʺ)",E 9°40ʹ00ʺ--E 10°20ʹ00ʺ/S 2°08ʹ00ʺ--S 3°00ʹ00ʺ,American Geographical Society Library - Maps,,"1 map : color ; 98 x 68 cm, on sheet 105 x 75 cm","Chart French Equatorial Africa N'dogo, Simba et Sunga 1911",French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029009,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","Nineteenth-century map showing Gabon's N'dogo, Simba, and Sunga lagoons along its Atlantic coast, with close-ups of Saung.",LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31582,31582,31592.jp2,/agdm/image/31592.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconaissance hydrographique, Oubangui, feuille 3, d'Impfondo à Bongondo / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,Congo 1911,,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical Charts -- Ubangi River;,Africa;,Congo;,,Ubangi River;,,Brazzaville;,Brazzaville;,Map in 2 segments. Depths shown by soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 18°01ʹ08ʺ--E 18°15ʹ08ʺ/N 2°28ʹ50ʺ--N 1°37ʹ30ʺ)",E 18°01ʹ08ʺ--E 18°15ʹ08ʺ/N 2°28ʹ50ʺ--N 1°37ʹ30ʺ,American Geographical Society Library - Maps,,"1 map ; 198 x 47 cm, on sheet 106 x 75 cm",Nautical Charts Chart French Equatorial Africa Oubangui 3 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029014,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 French colonial map shows the Ubangi River's course from Impfondo to Bongondo.,LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31583,31583,31585.jp2,/agdm/image/31585.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconaissance hydrographique, Oubangui, feuille 4, de Bongondo à Bétou / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M.H. Roussilhe, ingénieur hydrographe de la marine.",,Congo 1911,,,French Equatorial Africa. Mission hydrographique Congo-Oubangui;,1911;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,Ubangi River;,,Brazzaville;,Brazzaville;,Depths shown by bathymetric isolines and soundings. Map in 2 segments.  Received Dec 17 1912 gift from publisher.,,,,cartographic image,Still image,Maps,Grayscale;,"1:50,000 Mercator projection (E 18°10ʹ56ʺ--E 18°33ʹ36ʺ/N 3°04ʹ20ʺ--N 2°26ʹ35ʺ).",E 18°10ʹ56ʺ--E 18°33ʹ36ʺ/N 3°04ʹ20ʺ--N 2°26ʹ35ʺ,American Geographical Society Library - Maps,,"1 map ; 157 x 67 cm, on sheet 106 x 75 cm",Nautical Charts Chart French Equatorial Africa Oubangui 4 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029017,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 French hydrographic chart maps the Ubangi River between Bongondo and Béoué.,LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31584,31584,31588.jp2,/agdm/image/31588.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Oubangui, de Mongoumba à Bangui, feuille no. 1, de Mongoumba à la Lobaye / plan levé en Avril 1912 ; Mission hydrographique Congo-Oubangui.",,"Ubangi River, Congo 1912",,,"French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1912;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,Ubangi River;,,Brazzaville;,Brazzaville;,Depths shown by bathymetric isolines and soundings. Includes 1 inset map: Passage des Roches Mapoute.,,,,cartographic image,Still image,Maps,,"1:10,000 (E 18°34ʹ45ʺ--E 18°36ʹ55ʺ/N 3°42ʹ24ʺ--N 3°36ʹ37ʺ)",E 18°34ʹ45ʺ--E 18°36ʹ55ʺ/N 3°42ʹ24ʺ--N 3°36ʹ37ʺ,American Geographical Society Library - Maps,,"1 map ; 98 x 67 cm, on sheet 106 x 75 cm",Chart French Equatorial Africa Oubangui 1 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029012,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1912 French nautical chart maps the Ubangi River from Mongoumba to Bangui, including the region's waterways and landmarks.",LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31586,31586,31586.jp2,/agdm/image/31586.jp2
